	Wikipedia movie ID	Movie name	Release date	Box office revenue	Year	Week	Dominant_category
12941	564986	The Princess Diaries	2003-07-29	168335153.0	2003	31	family
12942	936429	Miracle Mile	1988-09-11	1145404.0	1988	36	traveling
12943	675574	Rat Race	2001-07-30	85498534.0	2001	31	family
12944	92999	Wag the Dog	1997-12-17	64256513.0	1997	51	crime
12945	6521673	Live Free or Die	2006-03-11		2006	10	family
12946	24551073	Funny About Love	1990-09-21	8141292.0	1990	38	children
12947	23084130	Ben and Arthur	2002-09-09	40000.0	2002	37	wedding
12948	8465073	The Boy Who Drank Too Much	1980-02-06		1980	6	family
12949	4815029	The War Within	2005-09-30		2005	39	children
12950	987370	New York Stories	1989-03-10	10763469.0	1989	10	family
12951	31165238	Dark Purpose	1964-04-03		1964	14	children
12952	11453602	His Musical Career	1914-11-07		1914	45	family
12953	9980905	College	2008-08-29	5629618.0	2008	35	wedding
12954	9400454	Claire of the Moon	1992-09-18		1992	38	home
12955	28222345	Satan's School for Girls	1973-09-19		1973	38	traveling
12956	20671625	By Hook or by Crook	2001-06-17		2001	24	crime
12957	4950989	The Lost Empire	2001-03-11		2001	10	traveling
12958	3607618	My Little Eye	2004-04-27		2004	18	home
12959	24166379	P.J.	1968-01-18		1968	3	wedding
12960	3408117	A Claymation Christmas Celebration	1987-12-21		1987	52	party
12961	11453579	Pathology	2007-11-30	3084404.0	2007	48	crime
12962	15073672	Charlie Chan at the Circus	1936-03-18		1936	12	crime
12963	6128662	Vampires: The Turning	2005-01-02		2005	53	kill
12964	1789118	Pay Day	1922-04-02		1922	13	family
12965	2460704	Pokémon: The First Movie	1998-07-18	163644662.0	1998	29	party
12966	113549	Scream	1996-12-18	173046663.0	1996	51	crime
12967	2071077	Christine	1983-12-09	21017849.0	1983	49	kill
12968	20891196	Terror Inside	2008-10-31		2008	44	wedding
12969	12725205	Too Young to Marry	2007-07-09		2007	28	family
12970	35766275	The Prince Who Was a Thief	1951-06-29	1475000.0	1951	26	crime
12971	3188242	Cause for Alarm!	1951-03-30		1951	13	children
12972	2071080	Cannonball	1976-07-06	1500000.0	1976	28	negative_emotion
12973	5165272	Angel's Dance	1999-01-01		1999	53	crime
12974	1543560	Pokémon: Jirachi Wishmaker	2004-06-01	33393751.0	2004	23	party
12975	3076631	99 River Street	1953-03-10		1953	11	crime
12976	4107637	Children of the Living Dead	2001-06-11		2001	24	crime
12977	7961608	Alphabet City	1984-05-04		1984	18	family
12978	12733257	Spitfire	1934-03-30	604000.0	1934	13	family
12979	13205924	Bosko's Picture Show	1933-08-26		1933	34	family
12980	10193	Enter the Dragon	1973-07-26		1973	30	crime
12981	28986107	Gingerdead Man 3: Saturday Night Cleaver	2011-09-13		2011	37	kill
12982	23149191	Ground Control	1998-08-26		1998	35	negative_emotion
12983	29561419	Journey 2: The Mysterious Island	2012-02-10	325860290.0	2012	6	family
12984	12217443	Damn Yankees	1958-09-26		1958	39	wedding
12985	3326024	My Little Pony: A Very Minty Christmas	2005-10-25		2005	43	negative_emotion
12986	23266854	The House Next Door	2006-10-30		2006	44	party
12987	6245744	On Broadway	2007-04-25		2007	17	home
12988	14647199	The Prisoner of Shark Island	1936-02-28		1936	9	crime
12989	13893715	Prey for Rock & Roll	2003-01-20		2003	4	children
12990	15464579	July Days	1923-08-26		1923	34	family
12991	1275430	Patterns	1956-03-27		1956	13	wedding
12992	92540	Love Is a Many-Splendored Thing	1955-08-18	3000000.0	1955	33	death
12993	16298384	Julia	2008-03-08	1327897.0	2008	10	crime
12994	3461760	A Midnight Clear	1992-04-24		1992	17	death
12995	4306224	Devil in a Blue Dress	1995-08-03	16140822.0	1995	31	family
12996	1660909	Operation Dumbo Drop	1995-07-28	24670346.0	1995	30	kill
12997	964721	Windtalkers	2002-06-14	77628265.0	2002	24	kill
12998	3377778	Another Day in Paradise	1998-12-30	1036818.0	1998	53	crime
12999	1394726	A Guy Thing	2003-01-17	17432163.0	2003	3	wedding
13000	73422	The Day the Earth Stood Still	1951-09-18	1850000.0	1951	38	traveling
13001	31990882	Rags	2012-05-28		2012	22	family
13002	1882179	The Chronicles of Narnia: Prince Caspian	2008-05-09		2008	19	kill
13003	17916735	Observe and Report	2009-03-16	26973554.0	2009	12	crime
13004	12594455	Rosebud	1975-03-24		1975	13	children
13005	22140210	The One Lamb	2009-03-30		2009	14	death
13006	7513015	The Rains of Ranchipur	1955-12-14	2600000.0	1955	50	wedding
13007	770066	Country	1984-09-29	9640000.0	1984	39	family
13008	1621292	Mighty Joe Young	1949-07-27		1949	30	negative_emotion
13009	4948256	Remember the Night	1940-01-09		1940	2	family
13010	547526	Barbershop 2: Back in Business	2004-02-06	65971313.0	2004	6	traveling
13011	3932174	Wackiki Wabbit	1943-07-03		1943	26	party
13012	1099178	The Muppets Take Manhattan	1984-07-13	25534703.0	1984	28	party
13013	5837972	Hellboy: Sword of Storms	2006-02-06		2006	6	kill
13014	24140977	Miracle Beach	1992-09-15		1992	38	traveling
13015	31309330	14 Hours	2005-04-03		2005	13	children
13016	76634	The Wind	1928-11-23		1928	47	negative_emotion
13017	27265721	Monte Carlo	2011-06-30	43075968.0	2011	26	traveling
13018	19325619	Midnight Movie	2008-10-24		2008	43	kill
13019	3895377	Dirty Love	2005-09-23	36016.0	2005	38	party
13020	5689382	Tit for Tat	1935-01-05		1935	1	traveling
13021	11795259	Kate's Secret	1986-11-17		1986	47	family
13022	511351	Thunderpants	2002-05-24		2002	21	family
13023	36018402	Simanaheen	2012-12-12		2012	50	wedding
13024	9316735	Walk Softly, Stranger	1950-10-14		1950	41	party
13025	817516	Tommy Boy	1995-03-31	32679899.0	1995	13	wedding
13026	10387685	The Egg and I	1947-05-01		1947	18	children
13027	18040146	A Boy Called Hate	1996-05-22		1996	21	crime
13028	1591865	Broken Lance	1954-09-25	3800000.0	1954	38	children
13029	5733558	Wild Hogs	2007-02-27	253625427.0	2007	9	family
13030	9006288	Barbarosa	1982-02-19		1982	7	death
13031	6674887	Going Back	2001-01-01		2001	1	traveling
13032	12212399	A Flintstones Christmas Carol	1994-11-21		1994	47	home
13033	7760868	The Unbelievable Truth	1989-04-01	546541.0	1989	13	crime
13034	12824962	Queen Of The Yukon	1940-08-26		1940	35	family
13035	3593188	Islam: What the West Needs to Know	2007-07-17		2007	29	crime
13036	25808230	St. Elmo	1923-09-30		1923	39	children
13037	2134635	FeardotCom	2002-08-30	18902015.0	2002	35	kill
13038	1666550	Only the Strong	1993-08-27	3273588.0	1993	34	wedding
13039	16455553	The Blank Generation	1976-01-13		1976	3	children
13040	12932124	Across the Great Divide	1976-12-20		1976	52	traveling
13041	20672258	New Moon	2009-11-16	709827462.0	2009	47	kill
13042	1958815	Christopher Strong	1933-03-09		1933	10	family
13043	21292344	Black and White	1999-09-04	5277299.0	1999	35	children
13044	30351286	Springtime in the Rockies	1941-03-08		1941	10	party
13045	25129766	Dark Shadows	2012-05-11	238727149.0	2012	19	family
13046	23077560	Pipe Dream	2002-02-20		2002	8	children
13047	1186395	The Beguiled	1971-03-31		1971	13	children
13048	1499348	Happy Feet	2006-11-16	384335608.0	2006	46	traveling
13049	3672796	Dr. Jekyll and Mr. Hyde	1920-03-18		1920	12	home
13050	74966	Morocco	1930-11-14		1930	46	family
13051	458890	Hercules in New York	1970-02-25		1970	9	family
13052	15253513	Be My Wife	1921-04-02		1921	13	family
13053	10825132	Changeling	2008-05-20	113020255.0	2008	21	crime
13054	3300191	White Sands	1992-04-24	9011574.0	1992	17	crime
13055	16767019	The Little Foxes	1941-08-21		1941	34	family
13056	2285878	Legend of Earthsea	2004-12-13		2004	51	kill
13057	1985814	Bagdad Café	1987-11-12		1987	46	family
13058	26966982	Skateland	2011-03-25	19411.0	2011	12	death
13059	13265473	Hey, Cinderella!	1969-03-16		1969	11	wedding
13060	3416335	Death Takes a Holiday	1934-03-30		1934	13	children
13061	18502369	99 and 44/100% Dead	1974-08-29		1974	35	family
13062	28245273	On the Road	2012-05-22	3794312.0	2012	21	children
13063	880056	Scary Movie 3	2003-10-20	220673217.0	2003	43	family
13064	16264226	The Informant!	2009-09-07	41771168.0	2009	37	crime
13065	8475191	Boogeyman 2	2008-01-08		2008	2	death
13066	2308701	Apocalypto	2006-12-08	121654337.0	2006	49	kill
13067	24165842	Waterfront Lady	1935-10-05		1935	40	crime
13068	1354757	The Pledge	2001-01-19	29419291.0	2001	3	crime
13069	19752168	Needful Things	1993-08-27	15185672.0	1993	34	crime
13070	11669482	Ed Gein: The Butcher of Plainfield	2007-03-06		2007	10	children
13071	11956039	Callaway Went Thataway	1951-11-15	1000000.0	1951	46	party
13072	13069334	Hotel Chevalier	2007-09-03		2007	36	home
13073	12005731	Sporting Blood	1931-08-08		1931	32	children
13074	9493464	The Fighting Lady	1944-12-21		1944	51	death
13075	14185043	Power	1986-01-31	3800000.0	1986	5	crime
13076	25125167	Stomp the Yard 2: Homecoming	2010-06-25		2010	25	wedding
13077	1923480	Brain Damage	1988-04-15		1988	15	crime
13078	27645415	Arena	2011-10-11		2011	41	kill
13079	7694669	Saw IV	2007-10-25	139352633.0	2007	43	crime
13080	19755481	Wait Until Dark	1967-10-26	17550741.0	1967	43	home
13081	5790961	Sam's Lake	2009-01-30		2009	5	children
13082	1368785	Freejack	1992-01-17	17129000.0	1992	3	kill
13083	1224344	Topper	1937-07-16		1937	28	negative_emotion
13084	2195842	Guarding Tess	1994-03-11	27058304.0	1994	10	crime
13085	14488825	He Cooked His Goose	1952-07-03		1952	27	family
13086	3787708	8 Heads in a Duffel Bag	1997-04-18	3602884.0	1997	16	traveling
13087	29783609	Something Borrowed	2011-05-05	60183821.0	2011	18	party
13088	6565567	Hester Street	1975-10-19		1975	42	family
13089	9103839	Interkosmos	2006-01-06		2006	1	crime
13090	8783864	My Flesh and Blood	2003-01-17		2003	3	family
13091	1604763	The Ballad of Jack and Rose	2005-01-23	916051.0	2005	3	family
13092	77605	One Foot in Heaven	1941-10-02		1941	40	children
13093	6156561	All About Love	2001-04-11		2001	15	family
13094	5474325	The Return of a Man Called Horse	1976-06-28		1976	27	children
13095	171588	Sweet and Lowdown	1999-09-04	4197015.0	1999	35	children
13096	9678533	The Truce Hurts	1948-07-17		1948	29	negative_emotion
13097	33231905	China Doll	1958-12-03		1958	49	children
13098	213015	Ragtime	1981-11-20	11099118.0	1981	47	family
13099	1394579	Basic	2003-03-28	42792561.0	2003	13	negative_emotion
13100	12138953	Mulberry Street	2006-05-23		2006	21	traveling
13101	4122840	Urban Legends: Bloody Mary	2005-07-19		2005	29	death
13102	7173935	Not Now	1936-02-28		1936	9	home
13103	93760	Showgirls	1995-09-22	37702961.0	1995	38	party
13104	68485	Jurassic Park	1993-06-09	914691118.0	1993	23	crime
13105	19012797	The Marsh	2006-05-18		2006	20	children
13106	31953707	American Strays	1996-09-13		1996	37	children
13107	5866831	Prince of Persia: The Sands of Time	2010-05-09	335154643.0	2010	18	kill
13108	20600033	Pinto Pink	1967-07-19		1967	29	negative_emotion
13109	8023659	Unaccompanied Minors	2006-12-08	21994214.0	2006	49	family
13110	101899	Deliverance	1972-07-30	46122355.0	1972	30	death
13111	2995876	Pet Sematary II	1992-08-28		1992	35	death
13112	33935867	The Comedy	2012-01-21		2012	3	wedding
13113	2274938	Friday the 13th Part 2	1981-05-01	22722776.0	1981	18	kill
13114	3069436	The Night the Lights Went Out in Georgia	1981-05-29		1981	22	children
13115	985064	Viva Las Vegas	1964-03-30		1964	14	traveling
13116	9122309	No Man of Her Own	1932-12-30		1932	52	family
13117	33183721	Big Miracle	2012-02-02	24719215.0	2012	5	traveling
13118	12629555	Tycoon	1947-12-27		1947	52	family
13119	961459	Girls Town	1959-10-05		1959	41	children
13120	16927051	Small Town Girl	1953-04-10	1300000.0	1953	15	family
13121	28118579	Hollywood on Parade No. A-8	1933-03-10		1933	10	death
13122	6692620	Money From Home	1953-12-31	3500000.0	1953	53	crime
13123	948337	The Manchurian Candidate	2004-07-22	96105964.0	2004	30	wedding
13124	3815462	The Creature Walks Among Us	1956-04-26		1956	17	kill
13125	31063644	Night in Manhattan	1937-07-02		1937	26	party
13126	11638265	Incognito	1997-11-14		1997	46	crime
13127	14738953	Three Hams on Rye	1950-09-07		1950	36	wedding
13128	17901688	Madagascar	2005-05-25	532680671.0	2005	21	party
13129	23975295	The Dark Hour	1936-02-18		1936	8	crime
13130	183061	Earth Girls Are Easy	1988-09-09	3916303.0	1988	36	party
13131	24630747	Predators	2010-07-07	127234389.0	2010	27	kill
13132	20721001	How to Stuff a Woodpecker	1960-05-18		1960	20	negative_emotion
13133	2150615	Teenage Mutant Ninja Turtles II: The Secret of the Ooze	1991-03-22	78656813.0	1991	12	kill
13134	12739295	The Grand	2008-03-21	114669.0	2008	12	family
13135	22581010	Stricken	2010-06-25		2010	25	negative_emotion
13136	10675370	The Domino Principle	1977-03-23		1977	12	crime
13137	4766483	National Velvet	1945-01-26	8488000.0	1945	4	children
13138	7677968	976-EVIL	1988-12-09	2955917.0	1988	49	children
13139	30786877	Sniper: Reloaded	2011-04-26		2011	17	crime
13140	28199463	Screaming Eagles	1956-05-27		1956	21	children
13141	4562661	Rio Rita	1929-09-15	2400000.0	1929	37	wedding
13142	30818824	Lawless	2012-05-19	51316673.0	2012	20	kill
13143	63504	Touch of Evil	1958-04-23		1958	17	traveling
13144	365025	Silent Movie	1976-06-17	36145695.0	1976	25	party
13145	24436496	Equinox	1992-09-18	279627.0	1992	38	children
13146	5227373	Rebecca of Sunnybrook Farm	1938-03-18		1938	11	family
13147	29114879	The Traveler	2010-10-01		2010	39	crime
13148	2372920	Riding in Cars with Boys	2001-10-19	35743308.0	2001	42	children
13149	4575756	Frank and Jesse	1994-10-28	50004.0	1994	43	children
13150	8009696	Fort Apache, The Bronx	1981-02-06		1981	6	crime
13151	23943237	Her Costly Affair	1996-10-28		1996	44	wedding
13152	451817	Taxi	2004-10-06	68895435.0	2004	41	crime
13153	24713061	A Family Torn Apart	1993-11-21		1993	46	family
13154	5865566	Mischief	1985-02-08	8700000.0	1985	6	wedding
13155	10270809	Ziegfeld Girl	1941-04-25		1941	17	children
13156	3769721	Diary of a Madman	1963-03-06		1963	10	crime
13157	1365451	Trial	1955-10-07	2000000.0	1955	40	crime
13158	535971	Bloodsport	1988-02-26	11800000.0	1988	8	crime
13159	1304986	Young Sherlock Holmes	1985-12-06	19739575.0	1985	49	kill
13160	8867686	Death Sentence	2007-05-20	16964307.0	2007	20	family
13161	19301461	The Love Bug	1925-04-05		1925	14	family
13162	11594316	Laughing Sinners	1931-05-30		1931	22	death
13163	8733905	Hook, Line and Sinker	1930-12-26	780000.0	1930	52	traveling
13164	1815267	NetForce	1999-02-01		1999	5	crime
13165	3701905	The Polar Express	2004-10-21	306431864.0	2004	43	children
13166	2378574	There Was a Crooked Man...	1970-09-18		1970	38	crime
13167	24162487	The Gamblers	1929-06-29		1929	26	family
13168	26332561	In the Crease	2006-10-26		2006	43	children
13169	654530	Legends of the Fall	1994-12-16	66502573.0	1994	50	family
13170	1256990	Candyman	1992-09-11	25792310.0	1992	37	children
13171	21734367	A Little Piece of Heaven	1991-12-02		1991	49	children
13172	6920292	Watching the Detectives	2007-05-01		2007	18	party
13173	234537	Equilibrium	2002-12-06	5359645.0	2002	49	kill
13174	22538938	Little House on the Prairie	1974-03-30		1974	13	traveling
13175	7302414	Cheese Chasers	1951-08-25		1951	34	negative_emotion
13176	2283532	Basket Case	1982-04-14		1982	15	children
13177	18166884	Deface	2007-04-02		2007	14	death
13178	22284927	Bionicle: The Legend Reborn	2009-08-24		2009	35	kill
13179	6551171	Howard the Duck	1986-08-01	37962774.0	1986	31	traveling
13180	5367617	They Died with Their Boots On	1941-11-01		1941	44	negative_emotion
13181	3509663	Mystery Train	1989-09-06		1989	36	traveling
13182	25862453	The Amazing Spider-Man	2012-06-13	752216557.0	2012	24	family
13183	20986251	Fog Warning	2008-08-16		2008	33	crime
13184	956598	The Haunting	1999-07-23	177311151.0	1999	29	family
13185	442675	High Anxiety	1977-12-25	31063038.0	1977	51	home
13186	3070954	D2: The Mighty Ducks	1994-03-25	45610410.0	1994	12	party
13187	2886835	Dancer, Texas Pop. 81	1998-05-01	676631.0	1998	18	family
13188	31738289	Setup	2011-09-20		2011	38	party
13189	788543	New York Minute	2004-05-01	21289826.0	2004	18	children
13190	10505379	The Hunt for Eagle One	2006-01-17		2006	3	kill
13191	3698195	City by the Sea	2002-09-06	29413966.0	2002	36	family
13192	2423367	She's So Lovely	1997-05-15	7281450.0	1997	20	family
13193	22712364	London Boulevard	2010-11-26	4628033.0	2010	47	crime
13194	23961445	The Live Wire	1935-11-01		1935	44	traveling
13195	3202250	The Ten Commandments	1923-11-23	4168790.0	1923	47	family
13196	8102390	Little Giant	1946-02-22		1946	8	family
13197	10570436	After Midnight	1989-11-03		1989	44	family
13198	12118683	Augusta, Gone	2006-03-01		2006	9	children
13199	35987367	The Ryan White Story	1989-01-16		1989	3	children
13200	2490751	Dr. Jekyll and Mr. Hyde	1941-08-12	1279000.0	1941	33	kill
13201	25751926	We're in the Money	1935-08-17		1935	33	wedding
13202	2544021	A Jitney Elopement	1915-04-01		1915	13	family
13203	23244306	Evil Town	1987-06-02		1987	23	crime
13204	6612094	The Pursuit of D. B. Cooper	1981-11-13		1981	46	traveling
13205	20855443	The Great Commandment	1939-10-02		1939	40	crime
13206	5871901	Creator	1985-09-20		1985	38	family
13207	22944765	Sea Devils	1953-05-23		1953	21	children
13208	900231	Team America: World Police	2004-10-11	50907422.0	2004	42	crime
13209	21029252	Miss March	2009-03-13	4591629.0	2009	11	home
13210	1367497	Running on Empty	1988-09-07	2835116.0	1988	36	family
13211	24460184	The Great Divide	1925-02-15	674000.0	1925	7	negative_emotion
13212	386124	Barbershop	2002-09-13	77063924.0	2002	37	crime
13213	20149505	The Hard Way	1943-02-20		1943	7	family
13214	2457278	The Man Who Knew Too Little	1997-11-14	13717039.0	1997	46	kill
13215	1274324	Spanglish	2004-12-17	55041367.0	2004	51	family
13216	16686744	Rosencrantz and Guildenstern Are Undead	2009-01-19		2009	4	kill
13217	11401326	Three Sappy People	1939-12-01		1939	48	wedding
13218	39311	JFK	1991-12-20	205400000.0	1991	51	crime
13219	20599779	Pink-A-Boo	1966-06-26		1966	25	home
13220	29785	The Rock	1996-06-07	335062320.0	1996	23	kill
13221	25080990	The Spy in the Green Hat	1967-02-03		1967	5	family
13222	25946368	Hard Promises	1991-09-14	306319.0	1991	37	family
13223	698242	Red Dragon	2002-09-30	209196298.0	2002	40	crime
13224	10394260	Honor Among Lovers	1931-03-21		1931	12	family
13225	31268917	Victim of Love	1991-05-05		1991	18	traveling
13226	26315867	I Can Make You Love Me	1993-02-09		1993	6	crime
13227	11595327	Jamaica Motel	2006-11-28		2006	48	crime
13228	10822975	Once an Eagle	1976-12-02		1976	49	family
13229	6299822	American Hardcore	2006-09-22		2006	38	children
13230	26267583	Mrs. O'Malley and Mr. Malone	1950-12-08		1950	49	crime
13231	10649757	Something to Sing About	1937-09-30		1937	39	wedding
13232	4302862	The Even Stevens Movie	2003-06-13		2003	24	party
13233	21510686	The Locusts	1997-10-03		1997	40	party
13234	36814246	Eraserhead	1977-03-19	7000000.0	1977	11	family
13235	7532215	Skinwalkers	2002-11-02		2002	44	crime
13236	5184523	My Friend Irma	1949-08-16		1949	33	family
13237	26949434	Skyline	2010-11-11	73950941.0	2010	45	traveling
13238	6031488	Cool Money	2005-03-19		2005	11	crime
13239	13571677	Savage Weekend	1979-03-09		1979	10	traveling
13240	4446736	Warriors of Virtue	1997-05-02		1997	18	kill
13241	2246413	Ghost Rider	2007-02-14	228738393.0	2007	7	kill
13242	79848	Bachelor Mother	1939-06-30	1975000.0	1939	26	family
13243	2016956	Demetrius and the Gladiators	1954-06-16	4250000.0	1954	24	negative_emotion
13244	22215272	Breaking In	1989-10-09	1877618.0	1989	41	children
13245	5115542	Zapped Again!	1990-04-14		1990	15	party
13246	3492340	D.O.A.	1988-03-18	12706478.0	1988	11	crime
13247	33804488	Fortress	2012-04-01		2012	13	children
13248	5349271	The Accidental Husband	2008-02-13		2008	7	wedding
13249	23553986	Christmas Who	2000-12-06		2000	49	party
13250	76034	The Public Enemy	1931-04-23		1931	17	children
13251	19016611	Gas	1981-07-01		1981	27	family
13252	2293867	Queen Kelly	1929-01-01		1929	1	family
13253	407288	2 Fast 2 Furious	2003-06-03	236350661.0	2003	23	crime
13254	26127858	Bucky Larson: Born to Be a Star	2011-09-09	2529395.0	2011	36	family
13255	11958947	Bang the Drum Slowly	1973-08-26		1973	34	children
13256	29609480	Ice Age: Continental Drift	2012-07-13	867291788.0	2012	28	traveling
13257	12506096	Desolation Canyon	2006-01-06		2006	1	family
13258	872497	The Count of Monte Cristo	2002-01-23	75395048.0	2002	4	crime
13259	6535047	Rage at Dawn	1955-03-26		1955	12	crime
13260	26553506	So This Is Paris	1955-03-21	1500000.0	1955	12	children
13261	2724049	The Woman in Red	1984-08-15	25308147.0	1984	33	party
13262	19862344	The Other Lover	1985-09-24		1985	39	family
13263	19119554	Stars and Bars	1988-03-18		1988	11	party
13264	7207768	Ermine and Rhinestones	1925-10-01		1925	40	children
13265	28214407	Daddy	1991-10-23		1991	43	family
13266	1189614	The Perfect Score	2004-01-30	10876805.0	2004	5	home
13267	4393011	Komodo	1999-01-01		1999	53	kill
13268	20396076	A Lady of Chance	1928-03-24		1928	12	family
13269	15886019	Walk on the Wild Side	1962-03-20		1962	12	negative_emotion
13270	27341604	The Young Girl and the Monsoon	2001-04-27		2001	17	children
13271	20586022	'Twas the Night Before Christmas	1974-12-08		1974	49	family
13272	3151857	Teacher's Pet	2004-01-16	6491969.0	2004	3	children
13273	30821512	The Woods	2011-01-21		2011	3	party
13274	2382272	Imagine	2012-04-12		2012	15	death
13275	10811554	Dolores Claiborne	1995-03-24	24361867.0	1995	12	crime
13276	1742101	Titanic	1996-11-17		1996	46	family
13277	3069564	Joy Ride	2001-10-05	36642838.0	2001	40	traveling
13278	5427514	Boy, Did I Get a Wrong Number!	1966-06-08		1966	23	family
13279	5608738	Them Thar Hills	1934-07-21		1934	29	family
13280	105397	The Toxic Avenger	1984-05-01	800000.0	1984	18	negative_emotion
13281	8945770	The Stolen Jools	1931-04-04		1931	14	traveling
13282	4537586	California Split	1974-08-07		1974	32	crime
13283	11463357	The Secret Ways	1961-04-01		1961	13	crime
13284	258732	The American President	1995-11-17	107879496.0	1995	46	party
13285	1216093	The Cocoanuts	1929-05-03		1929	18	traveling
13286	24689511	Ash Wednesday	1973-11-01		1973	44	family
13287	33398373	The Company You Keep	2012-10-12		2012	41	crime
13288	3176657	You're Darn Tootin	1928-04-21		1928	16	children
13289	4556313	Love on the Run	1936-11-20		1936	47	traveling
13290	12561874	Boobs in Arms	1940-12-27		1940	52	children
13291	19898036	The Grass Harp	1995-09-10		1995	36	children
13292	24516881	W.W. and the Dixie Dancekings	1975-05-21	17000000.0	1975	21	crime
13293	7048192	Gaby	1956-05-09		1956	19	wedding
13294	20475330	Undertow	1949-12-01		1949	48	family
13295	1473007	Northwest Passage	1940-02-23		1940	8	kill
13296	4510808	Farce of the Penguins	2006-12-01		2006	48	children
13297	25298252	Gypsy	1993-12-12		1993	49	children
13298	16870091	Presto	2008-06-27		2008	26	negative_emotion
13299	10943778	Love's Long Journey	2005-12-03		2005	48	children
13300	1979044	Grandview, U.S.A.	1984-08-03	4743119.0	1984	31	family
13301	920062	Special Bulletin	1983-03-20		1983	11	crime
13302	6831954	The King and I	1999-03-19	11993021.0	1999	11	children
13303	10943786	The Poughkeepsie Tapes	2007-04-27		2007	17	crime
13304	6965467	Boys in the Sand	1971-12-29		1971	52	home
13305	28085067	Fast Five	2011-04-15	626100000.0	2011	15	crime
13306	1466166	A Day at the Beach	1972-04-17		1972	16	family
13307	1010796	The Gate	1987-04-21	13539458.0	1987	17	home
13308	680006	The Jungle Book	1967-10-18	205843612.0	1967	42	children
13309	11361026	Gunslinger	1956-06-01		1956	22	crime
13310	16208244	Split Second	1953-05-02		1953	18	crime
13311	5449985	Gentlemen Marry Brunettes	1955-10-29	1500000.0	1955	43	family
13312	15269861	K-9: P.I.	2002-07-30		2002	31	crime
13313	7279558	The Werewolf of Washington	1973-10-01		1973	40	family
13314	5992871	Curly Sue	1991-10-25	33691313.0	1991	43	family
13315	645111	Python	2000-01-16		2000	2	traveling
13316	33720652	Goon	2011-09-10	6423094.0	2011	36	negative_emotion
13317	20560403	Second Serve	1986-05-13		1986	20	family
13318	29828688	Madea's Big Happy Family	2011-04-22	53345287.0	2011	16	family
13319	1307241	Sphere	1998-02-13	37020277.0	1998	7	negative_emotion
13320	25757130	No Time for Flowers	1953-09-04		1953	36	children
13321	6051512	A Feather in His Hare	1948-02-07		1948	6	children
13322	14734322	Sweet and Hot	1958-09-04		1958	36	family
13323	28370864	30 Minutes or Less	2011-08-12	40000000.0	2011	32	party
13324	7870349	Dr. Jekyll and Mr. Hyde	1908-03-07		1908	10	kill
13325	8753468	The Shrimp on the Barbie	1990-08-31	458996.0	1990	35	wedding
13326	24977255	Lad, A Dog	1962-06-02		1962	22	kill
13327	352455	City Slickers	1991-06-07	179033791.0	1991	23	family
13328	1323663	Merlin	1998-04-26		1998	17	death
13329	22842262	Superman/Batman: Public Enemies	2009-09-29	7962636.0	2009	40	kill
13330	76377	The Tall T	1957-04-01		1957	14	family
13331	770156	But I'm a Cheerleader	1999-09-12	2595216.0	1999	36	party
13332	22480532	Tigger and Pooh and A Musical Too	2009-04-07		2009	15	party
13333	23978622	Telling You	1998-08-07		1998	32	traveling
13334	23531556	Down the Drain	1990-04-25		1990	17	crime
13335	5443343	Giant Gila Monster	1959-06-25		1959	26	kill
13336	1708667	Fear in the Night	1947-04-18		1947	16	crime
13337	2809621	The Prestige	2006-10-17	109676311.0	2006	42	family
13338	2682902	Missing in Action	1984-11-16	22812411.0	1984	46	crime
13339	27978238	Westbound	1959-01-09		1959	2	kill
13340	27379728	The Strange Affair of Uncle Harry	1945-08-17		1945	33	family
13341	2390149	Corky Romano	2001-10-12	23900000.0	2001	41	crime
13342	9706751	Suzy	1936-07-20		1936	30	family
13343	2430462	No Escape	1994-04-29	15339030.0	1994	17	crime
13344	10815603	Fine Feathered Friend	1942-10-10		1942	41	family
13345	5334800	The Good German	2006-12-15	5914908.0	2006	50	crime
13346	8832396	Slap Shot 2: Breaking the Ice	2002-03-26		2002	13	family
13347	14677635	Ziggy's Gift	1982-12-01		1982	48	crime
13348	18683083	Honeymoon Academy	1990-05-11		1990	19	wedding
13349	9617369	Journey to the Center of the Earth	2008-07-10	241998151.0	2008	28	traveling
13350	22503227	Pendragon: Sword of His Father	2008-11-25		2008	48	children
13351	3497579	The Barkleys of Broadway	1949-05-04	3200000.0	1949	18	family
13352	547687	They Were Expendable	1945-12-20		1945	51	kill
13353	32438858	Gangster Squad	2013-01-11		2013	2	negative_emotion
13354	9690225	The Strongest Man in the World	1975-02-06		1975	6	negative_emotion
13355	1799076	Pecker	1998-09-25	2281761.0	1998	39	party
13356	7299034	Child of Rage	1992-09-29		1992	40	family
13357	460052	Mystic River	2003-05-23	156822020.0	2003	21	death
13358	30872204	Land of Plenty	2004-09-10		2004	37	family
13359	7220623	Deliver Us From Evil	2006-10-13		2006	41	crime
13360	9885736	Chill Out, Scooby-Doo!	2007-09-04		2007	36	traveling
13361	4280890	Repli-Kate	2002-01-18		2002	3	children
13362	21759238	Destination Anywhere: The Film	1997-06-16		1997	25	family
13363	12573781	General Motors 50th Anniversary Show	1957-11-17		1957	46	party
13364	2262145	Sour Grapes	1998-04-17		1998	16	family
13365	982480	John Carter	2012-03-08	282778100.0	2012	10	kill
13366	2295321	Homicide	1991-05-28	2971661.0	1991	22	crime
