Wikipedia movie ID,Result,Prediction
2484540,Violent,1.0
973077,Non-violent,-1.0
4848522,Violent,1.0
14481268,Violent,1.0
14746919,Violent,1.0
6335418,Violent,1.0
5646957,Non-violent,-1.0
8757507,Violent,1.0
2572301,Non-violent,-1.0
12037272,Non-violent,-1.0
336808,Non-violent,-1.0
42106,Violent,1.0
24586274,Violent,1.0
17467039,Violent,1.0
2554598,Non-violent,-1.0
13756540,Violent,1.0
12624367,Non-violent,-1.0
14459667,Non-violent,-1.0
14576560,Non-violent,-1.0
675935,Non-violent,-1.0
8896753,Violent,1.0
1705347,Non-violent,-1.0
30050474,Violent,1.0
5858177,Violent,1.0
26195831,Non-violent,-1.0
6469852,Violent,1.0
4107291,Non-violent,-1.0
7148117,Violent,1.0
26723623,Non-violent,-1.0
695249,Violent,1.0
3223514,Non-violent,-1.0
79729,Non-violent,-1.0
16001951,Violent,1.0
3509709,Violent,1.0
1688077,Violent,1.0
2636543,Non-violent,-1.0
61182,Non-violent,-1.0
27375211,Non-violent,-1.0
7128210,Violent,1.0
695266,Violent,1.0
11822123,Non-violent,-1.0
17790039,Non-violent,-1.0
25939183,Violent,1.0
2034659,Violent,1.0
25818173,Violent,1.0
13399075,Non-violent,-1.0
2892393,Violent,1.0
19828448,Non-violent,-1.0
21113228,Violent,1.0
30676896,Non-violent,-1.0
35229702,Violent,1.0
936651,Violent,1.0
2051753,Non-violent,-1.0
14615341,Non-violent,-1.0
19042649,Violent,1.0
2425302,Violent,1.0
3894411,Non-violent,-1.0
374885,Non-violent,-1.0
67371,Violent,1.0
14683918,Violent,1.0
3985680,Non-violent,-1.0
35030671,Non-violent,-1.0
31066828,Violent,1.0
25336781,Violent,1.0
11350697,Non-violent,-1.0
733213,Non-violent,-1.0
22558849,Non-violent,-1.0
1188824,Violent,1.0
18973109,Violent,1.0
31476952,Violent,1.0
68047,Non-violent,-1.0
18545216,Violent,1.0
9550033,Non-violent,-1.0
23984088,Non-violent,-1.0
18970901,Violent,1.0
15982164,Non-violent,-1.0
2490812,Violent,1.0
22641486,Non-violent,-1.0
29432416,Violent,1.0
3296570,Violent,1.0
8562686,Non-violent,-1.0
17933239,Violent,1.0
61058,Violent,1.0
1324852,Violent,1.0
26783359,Non-violent,-1.0
448735,Non-violent,-1.0
5068537,Non-violent,-1.0
8703251,Non-violent,-1.0
1609729,Violent,1.0
2243626,Non-violent,-1.0
28408537,Non-violent,-1.0
249838,Violent,1.0
3163760,Non-violent,-1.0
27697789,Violent,1.0
930381,Non-violent,-1.0
30489874,Non-violent,-1.0
26628860,Violent,1.0
24017181,Non-violent,-1.0
930379,Violent,1.0
23470870,Non-violent,-1.0
6895434,Non-violent,-1.0
31724000,Non-violent,-1.0
6102235,Non-violent,-1.0
10581336,Violent,1.0
11308555,Violent,1.0
4724962,Violent,1.0
5084872,Violent,1.0
4652449,Non-violent,-1.0
1591891,Non-violent,-1.0
19741056,Non-violent,-1.0
33762271,Violent,1.0
2285959,Violent,1.0
826482,Violent,1.0
4728208,Non-violent,-1.0
1996350,Non-violent,-1.0
5979095,Violent,1.0
20985188,Non-violent,-1.0
4146919,Non-violent,-1.0
10251251,Non-violent,-1.0
21320194,Non-violent,-1.0
9220529,Non-violent,-1.0
19375396,Non-violent,-1.0
11757037,Violent,1.0
3096492,Violent,1.0
18678217,Violent,1.0
171545,Violent,1.0
369790,Non-violent,-1.0
8088101,Violent,1.0
24172982,Non-violent,-1.0
24292307,Non-violent,-1.0
14739673,Non-violent,-1.0
18471278,Non-violent,-1.0
24051154,Non-violent,-1.0
28090138,Non-violent,-1.0
19940419,Non-violent,-1.0
8323633,Non-violent,-1.0
4563943,Non-violent,-1.0
1128175,Violent,1.0
14423546,Non-violent,-1.0
28066419,Violent,1.0
2709182,Violent,1.0
5626726,Violent,1.0
2699519,Violent,1.0
76018,Non-violent,-1.0
6780205,Non-violent,-1.0
3610610,Violent,1.0
7174075,Non-violent,-1.0
30275,Violent,1.0
2950304,Violent,1.0
18112571,Violent,1.0
3756071,Violent,1.0
9575832,Non-violent,-1.0
225473,Non-violent,-1.0
17203681,Violent,1.0
1139962,Violent,1.0
42361,Violent,1.0
5444283,Non-violent,-1.0
997918,Violent,1.0
24414639,Violent,1.0
5744162,Violent,1.0
10631093,Non-violent,-1.0
17735988,Non-violent,-1.0
894179,Violent,1.0
985304,Violent,1.0
4562945,Violent,1.0
26628347,Violent,1.0
2003300,Violent,1.0
14004382,Violent,1.0
33770950,Violent,1.0
11532350,Non-violent,-1.0
7489581,Violent,1.0
1830472,Violent,1.0
2174599,Violent,1.0
7887331,Non-violent,-1.0
957322,Violent,1.0
21680978,Violent,1.0
193847,Violent,1.0
6559383,Violent,1.0
13408805,Violent,1.0
3454713,Non-violent,-1.0
1348590,Violent,1.0
2906058,Violent,1.0
31061078,Non-violent,-1.0
1808380,Violent,1.0
4406418,Violent,1.0
23394871,Non-violent,-1.0
8429675,Violent,1.0
26743188,Violent,1.0
6197489,Non-violent,-1.0
967999,Violent,1.0
8538374,Non-violent,-1.0
210155,Violent,1.0
3038054,Violent,1.0
18970935,Violent,1.0
1519082,Violent,1.0
7870244,Violent,1.0
6141619,Non-violent,-1.0
14793527,Violent,1.0
3229585,Violent,1.0
1373475,Non-violent,-1.0
21678052,Violent,1.0
399433,Violent,1.0
3645005,Violent,1.0
36476665,Violent,1.0
9382558,Non-violent,-1.0
1458752,Non-violent,-1.0
3327237,Violent,1.0
1346905,Non-violent,-1.0
19375301,Non-violent,-1.0
21837152,Violent,1.0
1090927,Non-violent,-1.0
33792752,Non-violent,-1.0
1051820,Non-violent,-1.0
8078282,Violent,1.0
1343973,Violent,1.0
1854000,Violent,1.0
689969,Non-violent,-1.0
15172647,Non-violent,-1.0
3643482,Non-violent,-1.0
859101,Violent,1.0
5695707,Non-violent,-1.0
586740,Non-violent,-1.0
17199875,Non-violent,-1.0
16148512,Violent,1.0
7846363,Non-violent,-1.0
45568,Violent,1.0
8138535,Non-violent,-1.0
8597587,Violent,1.0
14469799,Violent,1.0
4208760,Violent,1.0
3540323,Non-violent,-1.0
1731662,Violent,1.0
34269989,Non-violent,-1.0
9863190,Violent,1.0
34967879,Non-violent,-1.0
19299407,Non-violent,-1.0
34406989,Non-violent,-1.0
28075586,Non-violent,-1.0
34953010,Violent,1.0
31391884,Violent,1.0
7987387,Non-violent,-1.0
161460,Non-violent,-1.0
24105751,Violent,1.0
213224,Violent,1.0
11862690,Non-violent,-1.0
76314,Non-violent,-1.0
14923004,Non-violent,-1.0
14502344,Non-violent,-1.0
1020702,Violent,1.0
7153190,Violent,1.0
26858630,Non-violent,-1.0
1770490,Non-violent,-1.0
1932260,Non-violent,-1.0
3652063,Violent,1.0
1514063,Non-violent,-1.0
24227461,Violent,1.0
25724666,Non-violent,-1.0
18153153,Violent,1.0
11692875,Non-violent,-1.0
33442164,Violent,1.0
6069135,Non-violent,-1.0
4409112,Non-violent,-1.0
19859820,Violent,1.0
14492055,Non-violent,-1.0
9144986,Violent,1.0
14404921,Non-violent,-1.0
3987540,Violent,1.0
6083067,Non-violent,-1.0
12481201,Non-violent,-1.0
6353227,Violent,1.0
1766514,Non-violent,-1.0
24500960,Non-violent,-1.0
3118146,Non-violent,-1.0
3269896,Non-violent,-1.0
779790,Violent,1.0
23010798,Violent,1.0
1267905,Non-violent,-1.0
17705458,Violent,1.0
4899791,Violent,1.0
10215404,Violent,1.0
6856839,Non-violent,-1.0
34047812,Non-violent,-1.0
2703340,Non-violent,-1.0
5242749,Violent,1.0
12097185,Violent,1.0
24380314,Non-violent,-1.0
2218334,Non-violent,-1.0
13257327,Non-violent,-1.0
14790445,Non-violent,-1.0
2763171,Violent,1.0
4294276,Non-violent,-1.0
33894063,Violent,1.0
5930384,Violent,1.0
20367637,Violent,1.0
11027747,Non-violent,-1.0
10511883,Violent,1.0
19636925,Non-violent,-1.0
1703740,Violent,1.0
13809790,Non-violent,-1.0
28932169,Non-violent,-1.0
31245238,Non-violent,-1.0
16347105,Non-violent,-1.0
25084991,Violent,1.0
11990695,Violent,1.0
74912,Non-violent,-1.0
18965892,Violent,1.0
13838662,Violent,1.0
4868957,Violent,1.0
1375185,Non-violent,-1.0
9779498,Violent,1.0
11272721,Non-violent,-1.0
36445964,Violent,1.0
2526868,Non-violent,-1.0
19457040,Violent,1.0
61530,Non-violent,-1.0
6300597,Non-violent,-1.0
19380534,Non-violent,-1.0
21052275,Violent,1.0
864217,Non-violent,-1.0
2397550,Non-violent,-1.0
2237779,Non-violent,-1.0
4270540,Violent,1.0
3060756,Violent,1.0
11569227,Violent,1.0
2910322,Violent,1.0
30485390,Non-violent,-1.0
4232773,Violent,1.0
3402751,Non-violent,-1.0
3075802,Non-violent,-1.0
26943847,Non-violent,-1.0
9366011,Non-violent,-1.0
342741,Violent,1.0
4038581,Violent,1.0
24665904,Non-violent,-1.0
31744273,Non-violent,-1.0
2377503,Non-violent,-1.0
13086330,Non-violent,-1.0
35314995,Violent,1.0
20523067,Violent,1.0
6490523,Violent,1.0
8379031,Non-violent,-1.0
12509366,Non-violent,-1.0
4995581,Violent,1.0
8303428,Violent,1.0
6900622,Non-violent,-1.0
3156227,Non-violent,-1.0
22348093,Non-violent,-1.0
5698271,Non-violent,-1.0
3231682,Violent,1.0
2697545,Violent,1.0
13379153,Violent,1.0
29462285,Non-violent,-1.0
13697594,Non-violent,-1.0
11625173,Violent,1.0
20570407,Non-violent,-1.0
19203513,Non-violent,-1.0
4031078,Non-violent,-1.0
37599,Violent,1.0
31063484,Violent,1.0
978631,Violent,1.0
4576677,Violent,1.0
17736304,Non-violent,-1.0
14143898,Non-violent,-1.0
4678118,Non-violent,-1.0
14737481,Non-violent,-1.0
6685734,Violent,1.0
9104281,Non-violent,-1.0
20603201,Non-violent,-1.0
11244591,Non-violent,-1.0
2391447,Violent,1.0
11431731,Non-violent,-1.0
2001394,Violent,1.0
11244593,Non-violent,-1.0
1582683,Violent,1.0
4644216,Violent,1.0
18788912,Non-violent,-1.0
183855,Non-violent,-1.0
21811510,Violent,1.0
9054868,Non-violent,-1.0
1599509,Non-violent,-1.0
20518356,Non-violent,-1.0
2180825,Non-violent,-1.0
6557406,Non-violent,-1.0
6241237,Non-violent,-1.0
32194593,Violent,1.0
7211913,Violent,1.0
1447885,Violent,1.0
2287636,Violent,1.0
958539,Violent,1.0
14922808,Violent,1.0
1473196,Violent,1.0
5444611,Non-violent,-1.0
35159749,Non-violent,-1.0
20198389,Violent,1.0
19240936,Violent,1.0
1692374,Violent,1.0
20684980,Violent,1.0
4944618,Violent,1.0
5056637,Violent,1.0
3654271,Violent,1.0
18650233,Non-violent,-1.0
26508187,Violent,1.0
24460880,Non-violent,-1.0
3564660,Violent,1.0
16071798,Non-violent,-1.0
2872393,Violent,1.0
88609,Non-violent,-1.0
7014694,Violent,1.0
3215125,Violent,1.0
846820,Non-violent,-1.0
4578720,Violent,1.0
488556,Violent,1.0
3078749,Non-violent,-1.0
15789679,Violent,1.0
1888983,Non-violent,-1.0
667368,Violent,1.0
30708122,Non-violent,-1.0
29320113,Violent,1.0
7882235,Non-violent,-1.0
24829235,Violent,1.0
1017650,Violent,1.0
26334725,Non-violent,-1.0
27538824,Non-violent,-1.0
246559,Non-violent,-1.0
667371,Violent,1.0
2887437,Violent,1.0
2988222,Non-violent,-1.0
22110321,Non-violent,-1.0
8470895,Non-violent,-1.0
8549241,Violent,1.0
4744678,Non-violent,-1.0
31777709,Violent,1.0
32999017,Violent,1.0
7241577,Non-violent,-1.0
33753488,Non-violent,-1.0
18802880,Violent,1.0
30474049,Violent,1.0
2019404,Non-violent,-1.0
8099185,Violent,1.0
3607647,Non-violent,-1.0
18618476,Non-violent,-1.0
1635059,Violent,1.0
5169883,Violent,1.0
19703899,Non-violent,-1.0
1873112,Violent,1.0
23440349,Non-violent,-1.0
2428193,Violent,1.0
6075313,Violent,1.0
29794326,Non-violent,-1.0
16262723,Non-violent,-1.0
168491,Violent,1.0
3576873,Non-violent,-1.0
3408082,Non-violent,-1.0
2130880,Violent,1.0
14791763,Non-violent,-1.0
19569381,Non-violent,-1.0
8075640,Non-violent,-1.0
19411127,Non-violent,-1.0
22271666,Non-violent,-1.0
8581231,Violent,1.0
967174,Violent,1.0
20956661,Non-violent,-1.0
13926329,Non-violent,-1.0
25449048,Violent,1.0
294520,Violent,1.0
142430,Violent,1.0
3024556,Non-violent,-1.0
6509690,Non-violent,-1.0
13407460,Non-violent,-1.0
7415632,Non-violent,-1.0
27996383,Violent,1.0
9425018,Non-violent,-1.0
3198813,Violent,1.0
343408,Violent,1.0
561226,Non-violent,-1.0
1740764,Non-violent,-1.0
15930247,Non-violent,-1.0
596639,Non-violent,-1.0
73425,Violent,1.0
19989319,Non-violent,-1.0
1763713,Violent,1.0
24539635,Non-violent,-1.0
9928554,Non-violent,-1.0
1917459,Violent,1.0
877220,Violent,1.0
26967701,Violent,1.0
20049035,Violent,1.0
9459686,Violent,1.0
19199701,Non-violent,-1.0
4085736,Non-violent,-1.0
31086423,Non-violent,-1.0
3838436,Violent,1.0
20973286,Violent,1.0
903383,Violent,1.0
5033651,Non-violent,-1.0
76641,Non-violent,-1.0
11199922,Non-violent,-1.0
5402494,Non-violent,-1.0
25947669,Violent,1.0
16154245,Violent,1.0
5024840,Violent,1.0
23257913,Violent,1.0
11639895,Non-violent,-1.0
76643,Non-violent,-1.0
7504586,Non-violent,-1.0
19944417,Violent,1.0
5969984,Non-violent,-1.0
12212448,Violent,1.0
1786421,Non-violent,-1.0
25127240,Non-violent,-1.0
5317549,Violent,1.0
4691511,Non-violent,-1.0
6760614,Non-violent,-1.0
31832848,Non-violent,-1.0
3288825,Non-violent,-1.0
2674286,Violent,1.0
2093928,Non-violent,-1.0
32632090,Violent,1.0
3021038,Violent,1.0
1569634,Non-violent,-1.0
737027,Non-violent,-1.0
34430482,Violent,1.0
2400255,Non-violent,-1.0
27569703,Violent,1.0
3030276,Violent,1.0
65669,Non-violent,-1.0
3650182,Non-violent,-1.0
20309658,Non-violent,-1.0
17777395,Violent,1.0
887388,Violent,1.0
1633705,Violent,1.0
2378034,Violent,1.0
27782311,Violent,1.0
32427039,Non-violent,-1.0
26252728,Violent,1.0
12121822,Non-violent,-1.0
16999974,Non-violent,-1.0
3600424,Violent,1.0
166121,Violent,1.0
438402,Violent,1.0
19104545,Violent,1.0
7839740,Non-violent,-1.0
12674356,Violent,1.0
18059969,Violent,1.0
5991505,Violent,1.0
5871867,Violent,1.0
12307993,Non-violent,-1.0
30301695,Non-violent,-1.0
23829273,Violent,1.0
113226,Non-violent,-1.0
11055577,Non-violent,-1.0
26147349,Non-violent,-1.0
24011177,Non-violent,-1.0
11837755,Non-violent,-1.0
18023344,Non-violent,-1.0
53085,Non-violent,-1.0
9618696,Violent,1.0
31486043,Non-violent,-1.0
5135802,Violent,1.0
29107564,Violent,1.0
2456550,Violent,1.0
226842,Violent,1.0
8408103,Non-violent,-1.0
1352794,Violent,1.0
24033849,Violent,1.0
17958786,Violent,1.0
1087443,Non-violent,-1.0
2212695,Violent,1.0
15070503,Violent,1.0
23737134,Violent,1.0
2367337,Non-violent,-1.0
16053851,Violent,1.0
30083110,Violent,1.0
28763145,Violent,1.0
9387595,Non-violent,-1.0
7594122,Non-violent,-1.0
10165697,Non-violent,-1.0
2229732,Non-violent,-1.0
2159349,Non-violent,-1.0
14074305,Violent,1.0
3473059,Violent,1.0
3821533,Non-violent,-1.0
7594242,Non-violent,-1.0
21606259,Violent,1.0
31828890,Violent,1.0
5735742,Violent,1.0
23785406,Non-violent,-1.0
28204833,Non-violent,-1.0
848218,Non-violent,-1.0
1055089,Non-violent,-1.0
2259073,Violent,1.0
27567823,Non-violent,-1.0
1266819,Non-violent,-1.0
22773122,Violent,1.0
44437,Non-violent,-1.0
4148842,Violent,1.0
4639222,Violent,1.0
11213660,Violent,1.0
5261640,Violent,1.0
11954401,Violent,1.0
7274700,Violent,1.0
6781437,Non-violent,-1.0
23624549,Violent,1.0
176489,Non-violent,-1.0
26917890,Violent,1.0
9088040,Violent,1.0
8270869,Violent,1.0
26230601,Non-violent,-1.0
22136681,Non-violent,-1.0
8733867,Non-violent,-1.0
18504054,Non-violent,-1.0
531816,Non-violent,-1.0
1488619,Violent,1.0
25851079,Non-violent,-1.0
1029262,Non-violent,-1.0
20833107,Non-violent,-1.0
2255118,Violent,1.0
35987457,Non-violent,-1.0
27265213,Violent,1.0
3610087,Violent,1.0
8693812,Non-violent,-1.0
7498130,Non-violent,-1.0
10501623,Non-violent,-1.0
30275589,Violent,1.0
9013167,Non-violent,-1.0
1476567,Violent,1.0
4718224,Non-violent,-1.0
21487047,Violent,1.0
10659905,Violent,1.0
21552822,Non-violent,-1.0
23779762,Non-violent,-1.0
25565399,Non-violent,-1.0
548239,Violent,1.0
4802267,Violent,1.0
4213204,Violent,1.0
2406029,Violent,1.0
14503961,Non-violent,-1.0
5880421,Non-violent,-1.0
2457326,Violent,1.0
3732970,Non-violent,-1.0
144161,Violent,1.0
26259289,Non-violent,-1.0
4213193,Non-violent,-1.0
3435387,Non-violent,-1.0
8013000,Violent,1.0
14238656,Non-violent,-1.0
27847491,Non-violent,-1.0
6059070,Non-violent,-1.0
22949552,Non-violent,-1.0
2611302,Violent,1.0
3450570,Non-violent,-1.0
35007449,Non-violent,-1.0
1853942,Violent,1.0
5601645,Non-violent,-1.0
29473806,Non-violent,-1.0
1983990,Violent,1.0
5482994,Violent,1.0
309070,Violent,1.0
34833598,Violent,1.0
11517297,Violent,1.0
4856981,Non-violent,-1.0
8980330,Non-violent,-1.0
2114151,Violent,1.0
751724,Violent,1.0
3859075,Violent,1.0
14586918,Non-violent,-1.0
27131059,Violent,1.0
5257171,Non-violent,-1.0
2783102,Violent,1.0
3943470,Violent,1.0
12122902,Non-violent,-1.0
76515,Violent,1.0
8282525,Violent,1.0
1096949,Non-violent,-1.0
27923824,Violent,1.0
31296081,Violent,1.0
7211748,Non-violent,-1.0
31085554,Non-violent,-1.0
9092969,Non-violent,-1.0
28983795,Non-violent,-1.0
4614452,Violent,1.0
6504325,Violent,1.0
1822067,Violent,1.0
6177577,Non-violent,-1.0
5227029,Violent,1.0
7689323,Non-violent,-1.0
4413498,Violent,1.0
12414587,Non-violent,-1.0
2918617,Violent,1.0
1844615,Violent,1.0
23924309,Violent,1.0
2917795,Violent,1.0
26818875,Non-violent,-1.0
219712,Violent,1.0
357186,Violent,1.0
3208494,Non-violent,-1.0
1089071,Non-violent,-1.0
23994191,Non-violent,-1.0
1252955,Violent,1.0
442333,Non-violent,-1.0
5174138,Non-violent,-1.0
30881916,Violent,1.0
29206514,Violent,1.0
32099336,Violent,1.0
26367115,Violent,1.0
3142340,Non-violent,-1.0
32736970,Non-violent,-1.0
13377940,Violent,1.0
22518656,Violent,1.0
18531768,Violent,1.0
5875943,Violent,1.0
171076,Non-violent,-1.0
5326370,Violent,1.0
2306908,Violent,1.0
243064,Violent,1.0
20692991,Non-violent,-1.0
3133545,Violent,1.0
701781,Violent,1.0
113464,Non-violent,-1.0
13779507,Non-violent,-1.0
14206173,Violent,1.0
25091604,Violent,1.0
9899953,Non-violent,-1.0
68388,Violent,1.0
3020167,Non-violent,-1.0
26999426,Violent,1.0
10090126,Non-violent,-1.0
171078,Non-violent,-1.0
6734914,Violent,1.0
2055701,Non-violent,-1.0
28122716,Non-violent,-1.0
10483547,Non-violent,-1.0
80405,Violent,1.0
29730454,Violent,1.0
1740881,Non-violent,-1.0
1858745,Non-violent,-1.0
11977524,Non-violent,-1.0
25843561,Violent,1.0
24749634,Violent,1.0
1192770,Non-violent,-1.0
16987772,Non-violent,-1.0
2138170,Violent,1.0
18454887,Violent,1.0
36303042,Violent,1.0
9833145,Non-violent,-1.0
28194651,Non-violent,-1.0
4765643,Non-violent,-1.0
10327104,Non-violent,-1.0
885274,Non-violent,-1.0
8637926,Violent,1.0
400797,Non-violent,-1.0
2120494,Violent,1.0
14725310,Violent,1.0
6139424,Violent,1.0
30685656,Non-violent,-1.0
4095673,Non-violent,-1.0
2156850,Violent,1.0
5922463,Violent,1.0
7301880,Violent,1.0
13539323,Non-violent,-1.0
28163885,Violent,1.0
76389,Non-violent,-1.0
25073384,Non-violent,-1.0
7154908,Violent,1.0
1690432,Violent,1.0
2576917,Non-violent,-1.0
5318135,Non-violent,-1.0
1443465,Violent,1.0
11094299,Violent,1.0
1915443,Non-violent,-1.0
204805,Violent,1.0
2102508,Violent,1.0
4705899,Non-violent,-1.0
7490147,Non-violent,-1.0
13855249,Violent,1.0
6215998,Non-violent,-1.0
32841570,Violent,1.0
11632165,Non-violent,-1.0
1964078,Violent,1.0
2475962,Non-violent,-1.0
694482,Violent,1.0
11050727,Violent,1.0
36039685,Violent,1.0
3289723,Violent,1.0
19788034,Non-violent,-1.0
30622939,Non-violent,-1.0
553101,Violent,1.0
33028800,Violent,1.0
7279777,Violent,1.0
12006635,Non-violent,-1.0
26568857,Non-violent,-1.0
2372198,Violent,1.0
25202209,Non-violent,-1.0
1720492,Violent,1.0
1832025,Violent,1.0
3191002,Non-violent,-1.0
18812346,Violent,1.0
14186757,Violent,1.0
5330318,Non-violent,-1.0
28791031,Non-violent,-1.0
29664578,Violent,1.0
24168707,Non-violent,-1.0
676054,Violent,1.0
6256985,Violent,1.0
14734295,Non-violent,-1.0
770144,Non-violent,-1.0
18967483,Non-violent,-1.0
15739815,Violent,1.0
28637196,Non-violent,-1.0
22574837,Violent,1.0
6194015,Non-violent,-1.0
5606790,Violent,1.0
11876523,Violent,1.0
1709435,Non-violent,-1.0
17686426,Non-violent,-1.0
13594320,Violent,1.0
937809,Non-violent,-1.0
600351,Violent,1.0
14491356,Non-violent,-1.0
7558410,Non-violent,-1.0
5801352,Violent,1.0
1495709,Violent,1.0
7333656,Violent,1.0
28372726,Non-violent,-1.0
2425809,Non-violent,-1.0
27645535,Non-violent,-1.0
28891330,Non-violent,-1.0
11450884,Violent,1.0
1501461,Violent,1.0
7657105,Non-violent,-1.0
15026605,Violent,1.0
4112484,Violent,1.0
3222136,Non-violent,-1.0
27091137,Non-violent,-1.0
15747276,Non-violent,-1.0
361280,Non-violent,-1.0
909947,Violent,1.0
20326141,Non-violent,-1.0
689490,Violent,1.0
6290600,Non-violent,-1.0
9143305,Violent,1.0
8003243,Violent,1.0
1144915,Violent,1.0
5195911,Non-violent,-1.0
2331662,Violent,1.0
7561586,Non-violent,-1.0
24490979,Violent,1.0
17243817,Violent,1.0
8821816,Violent,1.0
8265606,Violent,1.0
5501952,Non-violent,-1.0
20259439,Violent,1.0
29390154,Violent,1.0
4607980,Non-violent,-1.0
6790169,Violent,1.0
10331139,Violent,1.0
14018582,Violent,1.0
1107052,Non-violent,-1.0
625933,Non-violent,-1.0
5266283,Non-violent,-1.0
2097287,Violent,1.0
8868907,Violent,1.0
5786204,Violent,1.0
380517,Non-violent,-1.0
24504743,Non-violent,-1.0
12246739,Violent,1.0
4108752,Violent,1.0
14062612,Non-violent,-1.0
2938431,Violent,1.0
32111330,Non-violent,-1.0
14672065,Non-violent,-1.0
17905510,Violent,1.0
23438736,Non-violent,-1.0
11601053,Violent,1.0
75261,Non-violent,-1.0
35229109,Violent,1.0
392998,Non-violent,-1.0
18025339,Non-violent,-1.0
2462597,Violent,1.0
4453691,Violent,1.0
2453601,Violent,1.0
5145148,Non-violent,-1.0
23958867,Violent,1.0
600008,Non-violent,-1.0
25780238,Non-violent,-1.0
11535706,Non-violent,-1.0
3028191,Violent,1.0
29125758,Violent,1.0
2221417,Non-violent,-1.0
602965,Non-violent,-1.0
20836583,Violent,1.0
18766380,Non-violent,-1.0
5109579,Non-violent,-1.0
1887575,Violent,1.0
5057034,Violent,1.0
26672550,Non-violent,-1.0
950929,Violent,1.0
14411179,Non-violent,-1.0
25080803,Violent,1.0
596078,Non-violent,-1.0
1082656,Violent,1.0
432364,Violent,1.0
30351490,Non-violent,-1.0
18149943,Non-violent,-1.0
20596726,Violent,1.0
770184,Violent,1.0
8851830,Violent,1.0
1870332,Non-violent,-1.0
4807263,Non-violent,-1.0
230812,Non-violent,-1.0
33025020,Non-violent,-1.0
15236532,Non-violent,-1.0
19713760,Non-violent,-1.0
3406838,Violent,1.0
3286162,Violent,1.0
6770577,Non-violent,-1.0
2478590,Violent,1.0
16357786,Non-violent,-1.0
26749354,Violent,1.0
1190017,Violent,1.0
4836239,Non-violent,-1.0
817905,Non-violent,-1.0
23418073,Violent,1.0
25801465,Violent,1.0
15765481,Violent,1.0
1059728,Violent,1.0
6368773,Non-violent,-1.0
1459045,Violent,1.0
17719953,Violent,1.0
2762659,Violent,1.0
26953541,Non-violent,-1.0
8492265,Non-violent,-1.0
552592,Non-violent,-1.0
1995696,Violent,1.0
3981967,Non-violent,-1.0
226331,Non-violent,-1.0
23614710,Non-violent,-1.0
4557151,Violent,1.0
17511730,Violent,1.0
13076317,Non-violent,-1.0
18346225,Violent,1.0
34595521,Violent,1.0
12287985,Non-violent,-1.0
12588031,Violent,1.0
3196327,Violent,1.0
8231523,Non-violent,-1.0
1629388,Non-violent,-1.0
31804235,Non-violent,-1.0
30129615,Non-violent,-1.0
5558022,Non-violent,-1.0
14119255,Violent,1.0
7153704,Violent,1.0
14683064,Non-violent,-1.0
30578340,Violent,1.0
3316533,Violent,1.0
2286484,Violent,1.0
6675128,Non-violent,-1.0
15165528,Violent,1.0
4527276,Non-violent,-1.0
28012086,Violent,1.0
34083665,Non-violent,-1.0
5060456,Violent,1.0
30626695,Non-violent,-1.0
24165878,Violent,1.0
33726624,Non-violent,-1.0
1348785,Non-violent,-1.0
12432189,Violent,1.0
3866200,Violent,1.0
1889288,Violent,1.0
3320466,Non-violent,-1.0
10411269,Violent,1.0
11617679,Non-violent,-1.0
1195047,Non-violent,-1.0
12139936,Non-violent,-1.0
554858,Violent,1.0
34429259,Non-violent,-1.0
1250208,Non-violent,-1.0
35699958,Non-violent,-1.0
1937542,Non-violent,-1.0
7588472,Non-violent,-1.0
5331654,Violent,1.0
410036,Non-violent,-1.0
21314980,Non-violent,-1.0
12075531,Non-violent,-1.0
17257976,Violent,1.0
3487956,Violent,1.0
16368206,Non-violent,-1.0
20955005,Violent,1.0
1146934,Violent,1.0
14603523,Non-violent,-1.0
13201636,Non-violent,-1.0
489156,Non-violent,-1.0
26153222,Violent,1.0
3150536,Non-violent,-1.0
10934072,Non-violent,-1.0
12347447,Violent,1.0
27413062,Non-violent,-1.0
2773215,Non-violent,-1.0
5589674,Violent,1.0
31480409,Non-violent,-1.0
805354,Violent,1.0
334865,Violent,1.0
917854,Non-violent,-1.0
11595146,Violent,1.0
3082021,Violent,1.0
1965350,Non-violent,-1.0
607673,Non-violent,-1.0
18953877,Non-violent,-1.0
1336108,Violent,1.0
17796380,Non-violent,-1.0
12831965,Violent,1.0
20530049,Non-violent,-1.0
29489347,Violent,1.0
32585784,Non-violent,-1.0
2631894,Violent,1.0
75933,Violent,1.0
32525195,Non-violent,-1.0
4091931,Non-violent,-1.0
3966684,Non-violent,-1.0
24236900,Non-violent,-1.0
10440670,Violent,1.0
3116175,Non-violent,-1.0
3356006,Violent,1.0
3679431,Non-violent,-1.0
2300167,Violent,1.0
970386,Non-violent,-1.0
20525737,Violent,1.0
19362000,Non-violent,-1.0
2631898,Violent,1.0
22540979,Non-violent,-1.0
20691749,Violent,1.0
242548,Non-violent,-1.0
24190384,Non-violent,-1.0
14570274,Violent,1.0
22372814,Non-violent,-1.0
745100,Violent,1.0
33619567,Non-violent,-1.0
2532751,Violent,1.0
16596475,Non-violent,-1.0
9883850,Non-violent,-1.0
2912851,Violent,1.0
36388033,Violent,1.0
12289584,Violent,1.0
12765604,Non-violent,-1.0
974837,Non-violent,-1.0
